"PlayTime","LoadValue","PositionValue"
"s","N","mm"
3.4600000000,44.0000000000,0.0591278100
3.4800000000,45.8333300000,0.0594520600
3.5000000000,45.8333300000,0.0598182700
3.5200000000,45.8333300000,0.0601425200
3.5400000000,48.1666700000,0.0604667700
3.5600000000,50.6666700000,0.0607910200
3.5800000000,50.5000000000,0.0611152600
3.6000000000,49.0000000000,0.0614795700
3.6200000000,48.8333300000,0.0618057300
3.6400000000,49.0000000000,0.0621299700
3.6600000000,49.3333300000,0.0624542200
3.6800000000,49.3333300000,0.0628185300
3.7000000000,49.6666700000,0.0631427800
3.7200000000,49.8333300000,0.0634670300
3.7400000000,50.6666700000,0.0638332400
3.7600000000,51.5000000000,0.0641574900
3.7800000000,52.3333300000,0.0644817400
3.8000000000,53.5000000000,0.0648059800
3.8200000000,53.5000000000,0.0651302300
3.8400000000,53.3333300000,0.0654544800
3.8600000000,53.0000000000,0.0658206900
3.8800000000,53.1666700000,0.0661449400
3.9000000000,54.0000000000,0.0664691900
3.9200000000,55.0000000000,0.0667934400
3.9400000000,56.3333300000,0.0671176900
3.9600000000,57.1666700000,0.0674819900
3.9800000000,57.0000000000,0.0678062400
4.0000000000,55.6666700000,0.0681324000
4.0200000000,55.5000000000,0.0684967000
4.0400000000,55.5000000000,0.0688209500
4.0600000000,55.6666700000,0.0691452000
4.0800000000,55.8333300000,0.0694694500
4.1000000000,56.6666700000,0.0698356600
4.1200000000,57.8333300000,0.0701599100
4.1400000000,58.1666700000,0.0704841600
4.1600000000,57.6666700000,0.0708084100
4.1800000000,56.8333300000,0.0711326600
4.2000000000,56.0000000000,0.0714969600
4.2200000000,56.0000000000,0.0718212100
4.2400000000,57.0000000000,0.0721473700
4.2600000000,59.1666700000,0.0724716200
4.2800000000,62.0000000000,0.0728359200
4.3000000000,62.8333300000,0.0731601700
4.3200000000,63.3333300000,0.0734844200
4.3400000000,63.3333300000,0.0738506300
4.3600000000,63.5000000000,0.0741748800
4.3800000000,63.8333300000,0.0744991300
4.4000000000,63.8333300000,0.0748233800
4.4200000000,65.1666600000,0.0751876800
4.4400000000,66.8333400000,0.0755119300
4.4600000000,68.1666600000,0.0758361800
4.4800000000,69.5000000000,0.0761623400
4.5000000000,70.5000000000,0.0764865900
4.5200000000,70.5000000000,0.0768108400
4.5400000000,70.6666600000,0.0771751400
